Date Time,,,,Event,,Survey,Actual,Prior,Revised,Relevance,Ticker
08/01/2014 10:00,US,869),,ISM Manufacturing,Jul,--,--,--,--,94.6903,NAPMPMI Index
08/01/2014 10:00,US,870),,ISM Prices Paid,Jul,--,--,--,--,69.9115,NAPMPRIC Index
08/01/2014 10:00,US,871),,Construction Spending MoM,Jun,--,--,--,--,77.8761,CNSTTMOM Index
08/01/2014 15:00,US,872),,Labor Force Participation Rate,Jul,--,--,--,--,0.884956,PRUSTOT Index
08/01/2014,US,873),,Domestic Vehicle Sales,Jul,--,--,--,--,33.6283,SAARDTOT Index
08/01/2014,US,874),,Total Vehicle Sales,Jul,--,--,--,--,40.708,SAARTOTL Index
08/04/2014 09:45,US,875),,ISM New York,Jul,--,--,--,--,10.6195,NYPMCURR Index
08/05/2014 10:00,US,876),,IBD/TIPP Economic Optimism,Aug,--,--,--,--,15.0442,ECONUSIB Index
08/05/2014 10:00,US,877),,ISM Non-Manf. Composite,Jul,--,--,--,--,73.4513,NAPMNMI Index
08/05/2014 10:00,US,878),,Factory Orders,Jun,--,--,--,--,84.0708,TMNOCHNG Index
08/06/2014 07:00,US,879),,MBA Mortgage Applications,1-Aug,--,--,--,--,92.3077,MBAVCHNG Index
08/06/2014 08:30,US,880),,Trade Balance,Jun,--,--,--,--,82.3009,USTBTOT Index
08/07/2014 08:30,US,881),,Initial Jobless Claims,2-Aug,--,--,--,--,98.2301,INJCJC Index
08/07/2014 08:30,US,882),,Continuing Claims,26-Jul,--,--,--,--,68.7611,INJCSP Index
08/07/2014 09:45,US,883),,Bloomberg Consumer Comfort,3-Aug,--,--,--,--,63.7168,COMFCOMF Index
08/07/2014 15:00,US,884),,Consumer Credit,Jun,--,--,--,--,39.823,CICRTOT Index
08/08/2014 08:30,US,885),,Unit Labor Costs,2Q P,--,--,--,--,31.8584,COSTNFR% Index
08/08/2014 08:30,US,886),,Nonfarm Productivity,2Q P,--,--,--,--,38.9381,PRODNFR% Index
08/08/2014 10:00,US,887),,Wholesale Trade Sales MoM,Jun,--,--,--,--,2.65487,MWSLCHNG Index
08/08/2014 10:00,US,888),,Wholesale Inventories MoM,Jun,--,--,--,--,78.7611,MWINCHNG Index
08/11/2014 08/15,US,889),,Mortgage Delinquencies,2Q,--,--,--,--,28.3186,DLQTDLQT Index
08/11/2014 08/15,US,890),,MBA Mortgage Foreclosures,2Q,--,--,--,--,16.8142,FORLTOTL Index
08/12/2014 07:30,US,891),,NFIB Small Business Optimism,Jul,--,--,--,--,58.4071,SBOITOTL Index
08/12/2014 10:00,US,892),,JOLTs Job Openings,Jun,--,--,--,--,15.9292,JOLTTOTL Index
08/12/2014 14:00,US,893),,Monthly Budget Statement,Jul,--,--,--,--,74.3363,FDDSSD Index
08/13/2014 07:00,US,894),,MBA Mortgage Applications,8-Aug,--,--,--,--,92.3077,MBAVCHNG Index
08/13/2014 08:30,US,895),,Retail Sales Advance MoM,Jul,--,--,--,--,89.3805,RSTAMOM Index
08/13/2014 08:30,US,896),,Retail Sales Ex Auto MoM,Jul,--,--,--,--,62.5664,RSTAXMOM Index
08/13/2014 08:30,US,897),,Retail Sales Ex Auto and Gas,Jul,--,--,--,--,60.177,RSTAXAG% Index
08/13/2014 08:30,US,898),,Retail Sales Control Group,Jul,--,--,--,--,9.73451,RSTAXAGM Index
08/13/2014 10:00,US,899),,Business Inventories,Jun,--,--,--,--,38.0531,MTIBCHNG Index
08/14/2014 08:30,US,900),,Initial Jobless Claims,9-Aug,--,--,--,--,98.2301,INJCJC Index
08/14/2014 08:30,US,901),,Continuing Claims,2-Aug,--,--,--,--,68.7611,INJCSP Index
08/14/2014 08:30,US,902),,Import Price Index MoM,Jul,--,--,--,--,76.9912,IMP1CHNG Index
08/14/2014 08:30,US,903),,Import Price Index YoY,Jul,--,--,--,--,29.2035,IMP1YOY% Index
08/14/2014 09:45,US,904),,Bloomberg Consumer Comfort,10-Aug,--,--,--,--,63.7168,COMFCOMF Index
08/15/2014 08:30,US,905),,Empire Manufacturing,Aug,--,--,--,--,81.4159,EMPRGBCI Index
08/15/2014 08:30,US,906),,PPI MoM,Jul,--,--,--,--,85.8407,PPI CHNG Index
08/15/2014 08:30,US,907),,PPI Ex Food and Energy MoM,Jul,--,--,--,--,68.6726,PXFECHNG Index
08/15/2014 08:30,US,908),,PPI YoY,Jul,--,--,--,--,68.1416,PPI YOY Index
08/15/2014 08:30,US,909),,PPI Ex Food and Energy YoY,Jul,--,--,--,--,66.3717,PPI XYOY Index
08/15/2014 09:00,US,910),,Total Net TIC Flows,Jun,--,--,--,--,65.4867,FRNTTNET Index
08/15/2014 09:00,US,911),,Net Long-term TIC Flows,Jun,--,--,--,--,72.5664,FRNTTOTL Index
08/15/2014 09:15,US,912),,Industrial Production MoM,Jul,--,--,--,--,86.7257,IP CHNG Index
08/15/2014 09:15,US,913),,Capacity Utilization,Jul,--,--,--,--,60.708,CPTICHNG Index
08/15/2014 09:15,US,914),,Manufacturing (SIC) Production,Jul,--,--,--,--,6.19469,IPMGCHNG Index
08/15/2014 09:55,US,915),,Univ. of Michigan Confidence,Aug P,--,--,--,--,92.9204,CONSSENT Index
08/18/2014 10:00,US,916),,NAHB Housing Market Index,Aug,--,--,--,--,41.5929,USHBMIDX Index
08/19/2014 08:30,US,917),,CPI MoM,Jul,--,--,--,--,93.8053,CPI CHNG Index
08/19/2014 08:30,US,918),,CPI Ex Food and Energy MoM,Jul,--,--,--,--,75.0442,CPUPXCHG Index
08/19/2014 08:30,US,919),,Housing Starts,Jul,--,--,--,--,88.4956,NHSPSTOT Index
08/19/2014 08:30,US,920),,CPI YoY,Jul,--,--,--,--,57.5221,CPI YOY Index
08/19/2014 08:30,US,921),,Housing Starts MoM,Jul,--,--,--,--,22.1239,NHCHSTCH Index
08/19/2014 08:30,US,922),,CPI Ex Food and Energy YoY,Jul,--,--,--,--,46.0177,CPI XYOY Index
08/19/2014 08:30,US,923),,Building Permits,Jul,--,--,--,--,61.9469,NHSPATOT Index
08/19/2014 08:30,US,924),,CPI Core Index SA,Jul,--,--,--,--,35.3982,CPUPAXFE Index
08/19/2014 08:30,US,925),,Building Permits MoM,Jul,--,--,--,--,20.354,NHCHATCH Index
08/19/2014 08:30,US,926),,CPI Index NSA,Jul,--,--,--,--,30.9735,CPURNSA Index
08/20/2014 07:00,US,927),,MBA Mortgage Applications,15-Aug,--,--,--,--,92.3077,MBAVCHNG Index
08/20/2014 14:00,US,928),,Fed Releases Minutes from July 29-30 FOMC Meeting,,,,,,0,
08/21/2014 08:30,US,929),,Initial Jobless Claims,16-Aug,--,--,--,--,98.2301,INJCJC Index
08/21/2014 08:30,US,930),,Continuing Claims,9-Aug,--,--,--,--,68.7611,INJCSP Index
08/21/2014 08:58,US,931),,Markit US PMI Preliminary,Aug,--,--,--,--,8.84956,ECONMUS Index
08/21/2014 09:45,US,932),,Bloomberg Economic Expectations,Aug,--,--,--,--,25.6637,COMFBTWR Index
08/21/2014 09:45,US,933),,Bloomberg Consumer Comfort,17-Aug,--,--,--,--,63.7168,COMFCOMF Index
08/21/2014 10:00,US,934),,Philadelphia Fed Business Outlook,Aug,--,--,--,--,76.1062,OUTFGAF Index
08/21/2014 10:00,US,935),,Existing Home Sales MoM,Jul,--,--,--,--,49.5575,ETSLMOM Index
08/21/2014 10:00,US,936),,Existing Home Sales,Jul,--,--,--,--,87.6106,ETSLTOTL Index
08/21/2014 10:00,US,937),,Leading Index,Jul,--,--,--,--,83.1858,LEI CHNG Index
08/25/2014 08:30,US,938),,Chicago Fed Nat Activity Index,Jul,--,--,--,--,61.0619,CFNAI Index
08/25/2014 10:00,US,939),,New Home Sales MoM,Jul,--,--,--,--,47.7876,NHSLCHNG Index
08/25/2014 10:00,US,940),,New Home Sales,Jul,--,--,--,--,90.2655,NHSLTOT Index
08/25/2014 10:30,US,941),,Dallas Fed Manf. Activity,Aug,--,--,--,--,62.8319,DFEDGBA Index
08/26/2014 08:30,US,942),,Durable Goods Orders,Jul,--,--,--,--,91.1504,DGNOCHNG Index
08/26/2014 08:30,US,943),,Durables Ex Transportation,Jul,--,--,--,--,72.9204,DGNOXTCH Index
08/26/2014 08:30,US,944),,Cap Goods Orders Nondef Ex Air,Jul,--,--,--,--,56.6372,CGNOXAI% Index
08/26/2014 08:30,US,945),,Cap Goods Ship Nondef Ex Air,Jul,--,--,--,--,55.7522,CGSHXAI% Index
08/26/2014 09:00,US,946),,House Price Index MoM,Jun,--,--,--,--,67.2566,HPIMMOM% Index
08/26/2014 09:00,US,947),,House Price Purchase Index QoQ,2Q,--,--,--,--,24.7788,HPI PURQ Index
08/26/2014 09:00,US,948),,S&P/CS 20 City MoM SA,Jul,--,--,--,--,21.2389,SPCS20SM Index
08/26/2014 09:00,US,949),,S&P/CS Composite-20 YoY,Jul,--,--,--,--,46.9027,SPCS20Y% Index
08/26/2014 09:00,US,950),,S&P/CaseShiller Home Price Index NSA,Jul,--,--,--,--,53.9823,SPCS20 Index
08/26/2014 10:00,US,951),,Consumer Confidence Index,Aug,--,--,--,--,95.5752,CONCCONF Index
08/26/2014 10:00,US,952),,Richmond Fed Manufact. Index,Aug,--,--,--,--,69.0265,RCHSINDX Index
08/27/2014 07:00,US,953),,MBA Mortgage Applications,22-Aug,--,--,--,--,92.3077,MBAVCHNG Index
08/28/2014 08:30,US,954),,GDP Annualized QoQ,2Q S,--,--,--,--,96.4602,GDP CQOQ Index
08/28/2014 08:30,US,955),,GDP Price Index,2Q S,--,--,--,--,77.1681,GDP PIQQ Index
08/28/2014 08:30,US,956),,Core PCE QoQ,2Q S,--,--,--,--,67.5221,GDPCPCEC Index
08/28/2014 08:30,US,957),,Personal Consumption,2Q S,--,--,--,--,67.5221,GDPCTOT% Index
08/28/2014 08:30,US,958),,Initial Jobless Claims,23-Aug,--,--,--,--,98.2301,INJCJC Index
08/28/2014 08:30,US,959),,Continuing Claims,16-Aug,--,--,--,--,68.7611,INJCSP Index
08/28/2014 09:45,US,960),,Bloomberg Consumer Comfort,24-Aug,--,--,--,--,63.7168,COMFCOMF Index
08/28/2014 10:00,US,961),,Pending Home Sales MoM,Jul,--,--,--,--,75.2212,USPHTMOM Index
08/28/2014 10:00,US,962),,Pending Home Sales YoY,Jul,--,--,--,--,23.8938,USPHTYOY Index
08/28/2014 11:00,US,963),,Kansas City Fed Manf. Activity,Aug,--,--,--,--,11.5044,KCLSSACI Index
08/29/2014 08:30,US,964),,Personal Income,Jul,--,--,--,--,84.9558,PITLCHNG Index
08/29/2014 08:30,US,965),,Personal Spending,Jul,--,--,--,--,84.9558,PCE CRCH Index
08/29/2014 08:30,US,966),,PCE Deflator MoM,Jul,--,--,--,--,7.07965,PCE DEFM Index
08/29/2014 08:30,US,967),,PCE Deflator YoY,Jul,--,--,--,--,34.5133,PCE DEFY Index
08/29/2014 08:30,US,968),,PCE Core MoM,Jul,--,--,--,--,59.469,PCE CMOM Index
08/29/2014 08:30,US,969),,PCE Core YoY,Jul,--,--,--,--,37.1681,PCE CYOY Index
08/29/2014 09:00,US,970),,ISM Milwaukee,Aug,--,--,--,--,30.0885,MAPMINDX Index
08/29/2014 09:45,US,971),,Chicago Purchasing Manager,Aug,--,--,--,--,79.646,CHPMINDX Index
08/29/2014 09:55,US,972),,Univ. of Michigan Confidence,Aug F,--,--,--,--,92.9204,CONSSENT Index
09/02/2014 08:58,US,973),,Markit US PMI Final,Aug,--,--,--,--,7.9646,ECONMUSF Index
09/02/2014 10:00,US,974),,IBD/TIPP Economic Optimism,Sep,--,--,--,--,15.0442,ECONUSIB Index
09/02/2014 10:00,US,975),,ISM Manufacturing,Aug,--,--,--,--,94.6903,NAPMPMI Index
09/02/2014 10:00,US,976),,ISM Prices Paid,Aug,--,--,--,--,69.9115,NAPMPRIC Index
09/02/2014 10:00,US,977),,Construction Spending MoM,Jul,--,--,--,--,77.8761,CNSTTMOM Index
09/03/2014 07:00,US,978),,MBA Mortgage Applications,29-Aug,--,--,--,--,92.3077,MBAVCHNG Index
09/03/2014 09:45,US,979),,ISM New York,Aug,--,--,--,--,10.6195,NYPMCURR Index
09/03/2014 10:00,US,980),,Factory Orders,Jul,--,--,--,--,84.0708,TMNOCHNG Index
09/03/2014 14:00,US,981),,U.S. Federal Reserve Releases Beige Book Report,,,,,,0,
09/03/2014,US,982),,Domestic Vehicle Sales,Aug,--,--,--,--,33.6283,SAARDTOT Index
09/03/2014,US,983),,Total Vehicle Sales,Aug,--,--,--,--,40.708,SAARTOTL Index
09/04/2014 07:30,US,984),,Challenger Job Cuts YoY,Aug,--,--,--,--,32.7434,CHALYOY% Index
09/04/2014 07:30,US,985),,RBC Consumer Outlook Index,Sep,--,--,--,--,13.2743,ICSHNATL Index
09/04/2014 08:15,US,986),,ADP Employment Change,Aug,--,--,--,--,80.531,ADP CHNG Index
09/04/2014 08:30,US,987),,Unit Labor Costs,2Q F,--,--,--,--,31.8584,COSTNFR% Index
09/04/2014 08:30,US,988),,Nonfarm Productivity,2Q F,--,--,--,--,38.9381,PRODNFR% Index
09/04/2014 08:30,US,989),,Initial Jobless Claims,30-Aug,--,--,--,--,98.2301,INJCJC Index
09/04/2014 08:30,US,990),,Continuing Claims,23-Aug,--,--,--,--,68.7611,INJCSP Index
09/04/2014 08:30,US,991),,Trade Balance,Jul,--,--,--,--,82.3009,USTBTOT Index
09/04/2014 09:45,US,992),,Bloomberg Consumer Comfort,31-Aug,--,--,--,--,63.7168,COMFCOMF Index
09/04/2014 10:00,US,993),,ISM Non-Manf. Composite,Aug,--,--,--,--,73.4513,NAPMNMI Index
09/04/2014 09/08,US,994),,Household Change in Net Worth,2Q,--,--,--,--,5.30973,NWORCHNG Index
09/05/2014 08:30,US,995),,Two-Month Payroll Net Revision,Aug,--,--,--,--,4.42478,ECONGECC Index
09/05/2014 08:30,US,996),,Change in Nonfarm Payrolls,Aug,--,--,--,--,99.115,NFP TCH Index
09/05/2014 08:30,US,997),,Change in Private Payrolls,Aug,--,--,--,--,23.0088,NFP PCH Index
09/05/2014 08:30,US,998),,Change in Manufact. Payrolls,Aug,--,--,--,--,69.3805,USMMMNCH Index
09/05/2014 08:30,US,999),,Unemployment Rate,Aug,--,--,--,--,89.2035,USURTOT Index
09/05/2014 08:30,US,1000),,Average Hourly Earnings MoM,Aug,--,--,--,--,19.469,AHE MOM% Index
09/05/2014 08:30,US,1001),,Average Hourly Earnings YoY,Aug,--,--,--,--,17.6991,AHE YOY% Index
09/05/2014 08:30,US,1002),,Average Weekly Hours All Employees,Aug,--,--,--,--,18.5841,AWH TOTL Index
09/05/2014 08:30,US,1003),,Change in Household Employment,Aug,--,--,--,--,14.1593,USEMNCHG Index
09/05/2014 08:30,US,1004),,Underemployment Rate,Aug,--,--,--,--,12.3894,USUDMAER Index
09/05/2014 15:00,US,1005),,Labor Force Participation Rate,Aug,--,--,--,--,0.884956,PRUSTOT Index
09/08/2014 15:00,US,1006),,Consumer Credit,Jul,--,--,--,--,39.823,CICRTOT Index
09/09/2014 07:30,US,1007),,NFIB Small Business Optimism,Aug,--,--,--,--,58.4071,SBOITOTL Index
09/09/2014 10:00,US,1008),,JOLTs Job Openings,Jul,--,--,--,--,15.9292,JOLTTOTL Index
09/10/2014 07:00,US,1009),,MBA Mortgage Applications,5-Sep,--,--,--,--,92.3077,MBAVCHNG Index
09/10/2014 10:00,US,1010),,Wholesale Trade Sales MoM,Jul,--,--,--,--,2.65487,MWSLCHNG Index
09/10/2014 10:00,US,1011),,Wholesale Inventories MoM,Jul,--,--,--,--,78.7611,MWINCHNG Index
09/11/2014 08:30,US,1012),,Initial Jobless Claims,6-Sep,--,--,--,--,98.2301,INJCJC Index
09/11/2014 08:30,US,1013),,Continuing Claims,30-Aug,--,--,--,--,68.7611,INJCSP Index
09/11/2014 09:45,US,1014),,Bloomberg Consumer Comfort,7-Sep,--,--,--,--,63.7168,COMFCOMF Index
09/11/2014 14:00,US,1015),,Monthly Budget Statement,Aug,--,--,--,--,74.3363,FDDSSD Index
09/12/2014 08:30,US,1016),,Retail Sales Advance MoM,Aug,--,--,--,--,89.3805,RSTAMOM Index
09/12/2014 08:30,US,1017),,Retail Sales Ex Auto MoM,Aug,--,--,--,--,62.5664,RSTAXMOM Index
09/12/2014 08:30,US,1018),,Retail Sales Ex Auto and Gas,Aug,--,--,--,--,60.177,RSTAXAG% Index
09/12/2014 08:30,US,1019),,Retail Sales Control Group,Aug,--,--,--,--,9.73451,RSTAXAGM Index
09/12/2014 08:30,US,1020),,Import Price Index MoM,Aug,--,--,--,--,76.9912,IMP1CHNG Index
09/12/2014 08:30,US,1021),,Import Price Index YoY,Aug,--,--,--,--,29.2035,IMP1YOY% Index
09/12/2014 09:55,US,1022),,Univ. of Michigan Confidence,Sep P,--,--,--,--,92.9204,CONSSENT Index
09/12/2014 10:00,US,1023),,Business Inventories,Jul,--,--,--,--,38.0531,MTIBCHNG Index
09/15/2014 08:30,US,1024),,Empire Manufacturing,Sep,--,--,--,--,81.4159,EMPRGBCI Index
09/15/2014 09:15,US,1025),,Industrial Production MoM,Aug,--,--,--,--,86.7257,IP CHNG Index
09/15/2014 09:15,US,1026),,Capacity Utilization,Aug,--,--,--,--,60.708,CPTICHNG Index
09/15/2014 09:15,US,1027),,Manufacturing (SIC) Production,Aug,--,--,--,--,6.19469,IPMGCHNG Index
09/16/2014 08:30,US,1028),,PPI MoM,Aug,--,--,--,--,85.8407,PPI CHNG Index
09/16/2014 08:30,US,1029),,PPI Ex Food and Energy MoM,Aug,--,--,--,--,68.6726,PXFECHNG Index
09/16/2014 08:30,US,1030),,PPI YoY,Aug,--,--,--,--,68.1416,PPI YOY Index
09/16/2014 08:30,US,1031),,PPI Ex Food and Energy YoY,Aug,--,--,--,--,66.3717,PPI XYOY Index
09/16/2014 09:00,US,1032),,Total Net TIC Flows,Jul,--,--,--,--,65.4867,FRNTTNET Index
09/16/2014 09:00,US,1033),,Net Long-term TIC Flows,Jul,--,--,--,--,72.5664,FRNTTOTL Index
09/17/2014 07:00,US,1034),,MBA Mortgage Applications,12-Sep,--,--,--,--,92.3077,MBAVCHNG Index
09/17/2014 08:30,US,1035),,CPI MoM,Aug,--,--,--,--,93.8053,CPI CHNG Index
09/17/2014 08:30,US,1036),,CPI Ex Food and Energy MoM,Aug,--,--,--,--,75.0442,CPUPXCHG Index
09/17/2014 08:30,US,1037),,CPI YoY,Aug,--,--,--,--,57.5221,CPI YOY Index
09/17/2014 08:30,US,1038),,CPI Ex Food and Energy YoY,Aug,--,--,--,--,46.0177,CPI XYOY Index
09/17/2014 08:30,US,1039),,CPI Core Index SA,Aug,--,--,--,--,35.3982,CPUPAXFE Index
09/17/2014 08:30,US,1040),,CPI Index NSA,Aug,--,--,--,--,30.9735,CPURNSA Index
09/17/2014 08:30,US,1041),,Current Account Balance,2Q,--,--,--,--,70.7965,USCABAL Index
09/17/2014 10:00,US,1042),,NAHB Housing Market Index,Sep,--,--,--,--,41.5929,USHBMIDX Index
09/17/2014 14:00,US,1043),,Fed QE3 Pace,Sep,--,--,--,--,0,TREFAMSP Index
09/17/2014 14:00,US,1044),,Fed Pace of Treasury Pur,Sep,--,--,--,--,3.53982,TREFPACE Index
09/17/2014 14:00,US,1045),,Fed Pace of MBS Purchases,Sep,--,--,--,--,1.76991,AMSPPACE Index
09/17/2014 14:00,US,1046),,FOMC Rate Decision,17-Sep,--,--,--,--,97.3451,FDTR Index
09/18/2014 08:30,US,1047),,Housing Starts,Aug,--,--,--,--,88.4956,NHSPSTOT Index
09/18/2014 08:30,US,1048),,Housing Starts MoM,Aug,--,--,--,--,22.1239,NHCHSTCH Index
09/18/2014 08:30,US,1049),,Building Permits,Aug,--,--,--,--,61.9469,NHSPATOT Index
09/18/2014 08:30,US,1050),,Initial Jobless Claims,13-Sep,--,--,--,--,98.2301,INJCJC Index
09/18/2014 08:30,US,1051),,Building Permits MoM,Aug,--,--,--,--,20.354,NHCHATCH Index
09/18/2014 08:30,US,1052),,Continuing Claims,6-Sep,--,--,--,--,68.7611,INJCSP Index
09/18/2014 09:45,US,1053),,Bloomberg Economic Expectations,Sep,--,--,--,--,25.6637,COMFBTWR Index
09/18/2014 09:45,US,1054),,Bloomberg Consumer Comfort,14-Sep,--,--,--,--,63.7168,COMFCOMF Index
09/18/2014 10:00,US,1055),,Philadelphia Fed Business Outlook,Sep,--,--,--,--,76.1062,OUTFGAF Index
09/19/2014 10:00,US,1056),,Leading Index,Aug,--,--,--,--,83.1858,LEI CHNG Index
09/22/2014 08:30,US,1057),,Chicago Fed Nat Activity Index,Aug,--,--,--,--,61.0619,CFNAI Index
09/22/2014 10:00,US,1058),,Existing Home Sales MoM,Aug,--,--,--,--,49.5575,ETSLMOM Index
09/22/2014 10:00,US,1059),,Existing Home Sales,Aug,--,--,--,--,87.6106,ETSLTOTL Index
09/23/2014 08:58,US,1060),,Markit US PMI Preliminary,Sep,--,--,--,--,8.84956,ECONMUS Index
09/23/2014 09:00,US,1061),,House Price Index MoM,Jul,--,--,--,--,67.2566,HPIMMOM% Index
09/23/2014 10:00,US,1062),,Richmond Fed Manufact. Index,Sep,--,--,--,--,69.0265,RCHSINDX Index
09/24/2014 07:00,US,1063),,MBA Mortgage Applications,19-Sep,--,--,--,--,92.3077,MBAVCHNG Index
09/24/2014 10:00,US,1064),,New Home Sales MoM,Aug,--,--,--,--,47.7876,NHSLCHNG Index
09/24/2014 10:00,US,1065),,New Home Sales,Aug,--,--,--,--,90.2655,NHSLTOT Index
09/25/2014 08:30,US,1066),,Durable Goods Orders,Aug,--,--,--,--,91.1504,DGNOCHNG Index
09/25/2014 08:30,US,1067),,Durables Ex Transportation,Aug,--,--,--,--,72.9204,DGNOXTCH Index
09/25/2014 08:30,US,1068),,Cap Goods Orders Nondef Ex Air,Aug,--,--,--,--,56.6372,CGNOXAI% Index
09/25/2014 08:30,US,1069),,Initial Jobless Claims,20-Sep,--,--,--,--,98.2301,INJCJC Index
09/25/2014 08:30,US,1070),,Cap Goods Ship Nondef Ex Air,Aug,--,--,--,--,55.7522,CGSHXAI% Index
09/25/2014 08:30,US,1071),,Continuing Claims,13-Sep,--,--,--,--,68.7611,INJCSP Index
09/25/2014 09:45,US,1072),,Bloomberg Consumer Comfort,21-Sep,--,--,--,--,63.7168,COMFCOMF Index
09/25/2014 11:00,US,1073),,Kansas City Fed Manf. Activity,Sep,--,--,--,--,11.5044,KCLSSACI Index
09/26/2014 08:30,US,1074),,GDP Annualized QoQ,2Q T,--,--,--,--,96.4602,GDP CQOQ Index
09/26/2014 08:30,US,1075),,GDP Price Index,2Q T,--,--,--,--,77.1681,GDP PIQQ Index
09/26/2014 08:30,US,1076),,Core PCE QoQ,2Q T,--,--,--,--,67.5221,GDPCPCEC Index
09/26/2014 08:30,US,1077),,Personal Consumption,2Q T,--,--,--,--,67.5221,GDPCTOT% Index
09/26/2014 09:55,US,1078),,Univ. of Michigan Confidence,Sep F,--,--,--,--,92.9204,CONSSENT Index
09/29/2014 08:30,US,1079),,Personal Income,Aug,--,--,--,--,84.9558,PITLCHNG Index
09/29/2014 08:30,US,1080),,Personal Spending,Aug,--,--,--,--,84.9558,PCE CRCH Index
09/29/2014 08:30,US,1081),,PCE Deflator MoM,Aug,--,--,--,--,7.07965,PCE DEFM Index
09/29/2014 08:30,US,1082),,PCE Deflator YoY,Aug,--,--,--,--,34.5133,PCE DEFY Index
09/29/2014 08:30,US,1083),,PCE Core MoM,Aug,--,--,--,--,59.469,PCE CMOM Index
09/29/2014 08:30,US,1084),,PCE Core YoY,Aug,--,--,--,--,37.1681,PCE CYOY Index
09/29/2014 10:00,US,1085),,Pending Home Sales MoM,Aug,--,--,--,--,75.2212,USPHTMOM Index
09/29/2014 10:00,US,1086),,Pending Home Sales YoY,Aug,--,--,--,--,23.8938,USPHTYOY Index
09/29/2014 10:30,US,1087),,Dallas Fed Manf. Activity,Sep,--,--,--,--,62.8319,DFEDGBA Index
09/30/2014 09:00,US,1088),,ISM Milwaukee,Sep,--,--,--,--,30.0885,MAPMINDX Index
09/30/2014 09:00,US,1089),,S&P/CS 20 City MoM SA,Aug,--,--,--,--,21.2389,SPCS20SM Index
09/30/2014 09:00,US,1090),,S&P/CS Composite-20 YoY,Aug,--,--,--,--,46.9027,SPCS20Y% Index
09/30/2014 09:00,US,1091),,S&P/CaseShiller Home Price Index NSA,Aug,--,--,--,--,53.9823,SPCS20 Index
09/30/2014 09:45,US,1092),,Chicago Purchasing Manager,Sep,--,--,--,--,79.646,CHPMINDX Index
09/30/2014 10:00,US,1093),,Consumer Confidence Index,Sep,--,--,--,--,95.5752,CONCCONF Index
10/01/2014 07:00,US,1094),,MBA Mortgage Applications,26-Sep,--,--,--,--,92.3077,MBAVCHNG Index
10/01/2014 08:15,US,1095),,ADP Employment Change,Sep,--,--,--,--,80.531,ADP CHNG Index
10/01/2014 08:58,US,1096),,Markit US PMI Final,Sep,--,--,--,--,7.9646,ECONMUSF Index
10/01/2014 10:00,US,1097),,ISM Manufacturing,Sep,--,--,--,--,94.6903,NAPMPMI Index
10/01/2014 10:00,US,1098),,ISM Prices Paid,Sep,--,--,--,--,69.9115,NAPMPRIC Index
10/01/2014 10:00,US,1099),,Construction Spending MoM,Aug,--,--,--,--,77.8761,CNSTTMOM Index
10/01/2014,US,1100),,Domestic Vehicle Sales,Sep,--,--,--,--,33.6283,SAARDTOT Index
10/01/2014,US,1101),,Total Vehicle Sales,Sep,--,--,--,--,40.708,SAARTOTL Index
10/02/2014 07:30,US,1102),,Challenger Job Cuts YoY,Sep,--,--,--,--,32.7434,CHALYOY% Index
10/02/2014 07:30,US,1103),,RBC Consumer Outlook Index,Oct,--,--,--,--,13.2743,ICSHNATL Index
10/02/2014 08:30,US,1104),,Initial Jobless Claims,27-Sep,--,--,--,--,98.2301,INJCJC Index
10/02/2014 08:30,US,1105),,Continuing Claims,20-Sep,--,--,--,--,68.7611,INJCSP Index
10/02/2014 09:45,US,1106),,Bloomberg Consumer Comfort,28-Sep,--,--,--,--,63.7168,COMFCOMF Index
10/02/2014 09:45,US,1107),,ISM New York,Sep,--,--,--,--,10.6195,NYPMCURR Index
10/02/2014 10:00,US,1108),,Factory Orders,Aug,--,--,--,--,84.0708,TMNOCHNG Index
10/03/2014 08:30,US,1109),,Two-Month Payroll Net Revision,Sep,--,--,--,--,4.42478,ECONGECC Index
10/03/2014 08:30,US,1110),,Change in Nonfarm Payrolls,Sep,--,--,--,--,99.115,NFP TCH Index
10/03/2014 08:30,US,1111),,Change in Private Payrolls,Sep,--,--,--,--,23.0088,NFP PCH Index
10/03/2014 08:30,US,1112),,Change in Manufact. Payrolls,Sep,--,--,--,--,69.3805,USMMMNCH Index
10/03/2014 08:30,US,1113),,Unemployment Rate,Oct,--,--,--,--,89.2035,USURTOT Index
10/03/2014 08:30,US,1114),,Average Hourly Earnings MoM,Sep,--,--,--,--,19.469,AHE MOM% Index
10/03/2014 08:30,US,1115),,Average Hourly Earnings YoY,Sep,--,--,--,--,17.6991,AHE YOY% Index
10/03/2014 08:30,US,1116),,Average Weekly Hours All Employees,Sep,--,--,--,--,18.5841,AWH TOTL Index
10/03/2014 08:30,US,1117),,Change in Household Employment,Sep,--,--,--,--,14.1593,USEMNCHG Index
10/03/2014 08:30,US,1118),,Underemployment Rate,Sep,--,--,--,--,12.3894,USUDMAER Index
10/03/2014 08:30,US,1119),,Trade Balance,Aug,--,--,--,--,82.3009,USTBTOT Index
10/03/2014 10:00,US,1120),,ISM Non-Manf. Composite,Sep,--,--,--,--,73.4513,NAPMNMI Index
10/03/2014 15:00,US,1121),,Labor Force Participation Rate,Sep,--,--,--,--,0.884956,PRUSTOT Index
